Cell Preparation,Stoichiometry,Cytokine conditioning,Donor,Time,IFNg,IL-10,IL-17a,IL-2,IL-4,IL-6,TNF
With bystander,3:1,No cytokine,278,12.0,1.2563935788623802e-08,9.920463762078535e-09,9.868607839297643e-08,1.5982565543759956e-08,6.66068645433638e-09,1.7446552046088272e-07,3.0800562973453844e-08
With bystander,3:1,No cytokine,278,18.0,1.5780832875341192e-08,2.665351680724531e-08,8.536235005092829e-08,1.97993174521337e-08,6.66068645433638e-09,2.4004009783706226e-07,3.94432675521506e-08
With bystander,3:1,No cytokine,278,24.0,1.2563935788623802e-08,1.9335433919601654e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.630121520802981e-07,3.156305759276958e-08
With bystander,3:1,No cytokine,278,30.0,2.2183264726300864e-08,3.7693788949010505e-08,8.536235005092829e-08,1.877099311543453e-08,7.302668383036479e-09,2.47160592967848e-07,3.736617711234629e-08
With bystander,3:1,No cytokine,278,36.0,2.0618728265772863e-08,2.8933859923872644e-08,8.536235005092829e-08,2.6484317404998337e-08,6.66068645433638e-09,2.3457097460185177e-07,3.3160037319390914e-08
With bystander,3:1,No cytokine,278,42.0,1.2563935788623802e-08,2.6399334274723534e-08,8.536235005092829e-08,2.46769280873154e-08,6.66068645433638e-09,1.9167159827287245e-07,3.0800562973453844e-08
With bystander,3:1,No cytokine,278,48.0,1.2563935788623802e-08,1.4615428666932267e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9312020735359786e-07,4.456936202133946e-08
With bystander,3:1,No cytokine,278,60.0,1.2563935788623802e-08,2.101920995422685e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.773822276006974e-07,3.262897761127833e-08
With bystander,3:1,No cytokine,278,72.0,1.2563935788623802e-08,1.4482928986614254e-08,8.536235005092829e-08,2.4475432001905e-08,6.66068645433638e-09,2.731507263135894e-07,3.0800562973453844e-08
With bystander,3:1,No cytokine,279,1.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,3:1,No cytokine,279,3.0,2.0815461406767608e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,3:1,No cytokine,279,6.0,2.4302134131090523e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,6.6512202753861e-08,3.0800562973453844e-08
With bystander,3:1,No cytokine,279,12.0,1.4740038858106112e-08,8.552590671391996e-09,8.536235005092829e-08,1.5982565543759956e-08,6.889234523749285e-09,1.5074551221571078e-07,3.0800562973453844e-08
With bystander,3:1,No cytokine,279,18.0,1.7825820880935298e-08,1.5144598533514523e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9312020735359786e-07,5.110935292030713e-08
With bystander,3:1,No cytokine,279,24.0,2.0618728265772863e-08,1.3819142814616662e-08,8.536235005092829e-08,1.6282811146400708e-08,6.66068645433638e-09,1.6862094345266866e-07,3.0800562973453844e-08
With bystander,3:1,No cytokine,279,30.0,1.7420442483252028e-08,8.964462604135205e-09,9.22892902555359e-08,1.97993174521337e-08,6.66068645433638e-09,1.3741716078788905e-07,3.9960040808172215e-08
With bystander,3:1,No cytokine,279,36.0,1.2563935788623802e-08,2.0890030244718267e-08,1.0397253618760307e-07,4.081948823465765e-08,6.66068645433638e-09,1.6178268179596646e-07,3.736617711234629e-08
With bystander,3:1,No cytokine,279,42.0,1.2563935788623802e-08,7.862992714070968e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.309640925648551e-07,3.0800562973453844e-08
With bystander,3:1,No cytokine,279,48.0,1.2563935788623802e-08,9.238304334005474e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.1069073506710779e-07,3.0800562973453844e-08
With bystander,3:1,No cytokine,279,60.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.3394546957696087e-07,3.0800562973453844e-08
With bystander,3:1,No cytokine,279,72.0,2.2957893687776475e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,1.0156152051663804e-08,1.3146135734519071e-07,4.2529732609909354e-08
With bystander,3:1,IL-12+IL-15,276,1.0,4.254123439402378e-08,1.9465306127380372e-08,8.536235005092829e-08,1.5982565543759956e-08,7.71447991590689e-09,3.7227575718318775e-08,3.0800562973453844e-08
With bystander,3:1,IL-12+IL-15,276,3.0,1.6206513174598318e-07,2.5508353327674394e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,4.0802175682812936e-08,3.0800562973453844e-08
With bystander,3:1,IL-12+IL-15,276,6.0,3.351783244352431e-07,2.3719841569122326e-08,1.0825481663744086e-07,1.5982565543759956e-08,6.66068645433638e-09,9.292736266380012e-08,3.0800562973453844e-08
With bystander,3:1,IL-12+IL-15,276,12.0,2.460658900699877e-07,1.619912920040302e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,8.162096968305856e-08,3.0800562973453844e-08
With bystander,3:1,IL-12+IL-15,276,18.0,3.805483623783523e-07,5.410405760197489e-08,1.0483755738252684e-07,1.5982565543759956e-08,6.66068645433638e-09,1.6618118177079966e-07,7.764249317303315e-08
With bystander,3:1,IL-12+IL-15,276,24.0,3.5189546119522825e-07,4.961143714428102e-08,1.0825481663744086e-07,1.5982565543759956e-08,6.66068645433638e-09,1.8078049239980807e-07,6.481394292152623e-08
With bystander,3:1,IL-12+IL-15,276,30.0,2.7514639826661615e-07,5.80899526962166e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.7008350932722788e-07,5.4580440627920285e-08
With bystander,3:1,IL-12+IL-15,276,36.0,1.8971419195745402e-07,5.458821429526909e-08,1.4231418971726092e-07,2.5883042843162286e-08,6.66068645433638e-09,1.3444185462600323e-07,3.0800562973453844e-08
With bystander,3:1,IL-12+IL-15,276,42.0,2.3869275883701633e-07,4.863653927474715e-08,1.031030730178473e-07,1.5982565543759956e-08,7.71447991590689e-09,1.972202508672906e-07,3.5797350840220366e-08
With bystander,3:1,IL-12+IL-15,276,48.0,2.483879624605315e-07,4.496867483300925e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.632482329309356e-07,4.609024185735025e-08
With bystander,3:1,IL-12+IL-15,276,60.0,2.441285543876694e-07,5.555566994284606e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.684743722653027e-07,3.527220683969359e-08
With bystander,3:1,IL-12+IL-15,276,72.0,1.8326691326194584e-07,5.0098401842644207e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.7424648171780007e-07,4.406074315000295e-08
With bystander,3:1,IL-12+IL-15,277,1.0,1.0980067731273714e-07,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,8.162096968305856e-08,3.0800562973453844e-08
With bystander,3:1,IL-12+IL-15,277,3.0,4.061834604040454e-07,7.465354056645608e-09,9.22892902555359e-08,1.5982565543759956e-08,6.66068645433638e-09,1.3890291257857079e-07,5.6058249301797324e-08
With bystander,3:1,IL-12+IL-15,277,6.0,8.985376342566578e-07,1.7248896351770663e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.8067909162643744e-07,7.481969090649126e-08
With bystander,3:1,IL-12+IL-15,277,12.0,1.0603015267042432e-06,7.465354056645608e-09,1.3870903778830093e-07,1.5982565543759956e-08,6.66068645433638e-09,9.219777310889616e-07,5.1607255149812605e-08
With bystander,3:1,IL-12+IL-15,277,18.0,1.0618475579921271e-06,2.8807507424313393e-08,1.221020660509661e-07,1.5982565543759956e-08,6.66068645433638e-09,1.1600648534161886e-06,1.1009161658413852e-07
With bystander,3:1,IL-12+IL-15,277,24.0,1.125748634098966e-06,4.349594234745456e-08,1.0397253618760307e-07,1.6491331591676173e-08,6.66068645433638e-09,1.370996061824213e-06,7.19815878293033e-08
With bystander,3:1,IL-12+IL-15,277,30.0,1.2565425308209728e-06,3.893308707813704e-08,1.615635561714792e-07,1.9594021489894366e-08,6.66068645433638e-09,1.2414415285200435e-06,6.721520768621742e-08
With bystander,3:1,IL-12+IL-15,277,36.0,1.6151434059391173e-06,5.046341658198124e-08,8.536235005092829e-08,2.0209371885059563e-08,6.66068645433638e-09,1.7543528948900666e-06,6.721520768621742e-08
With bystander,3:1,IL-12+IL-15,277,42.0,8.1272291113259e-07,2.0243292602527932e-08,2.7826993616784476e-07,1.5982565543759956e-08,6.66068645433638e-09,1.0296041048881601e-06,7.998366778053241e-08
With bystander,3:1,IL-12+IL-15,277,48.0,1.0379622423658175e-06,2.1148334658018656e-08,9.778809173382325e-08,3.4206346534023945e-08,6.66068645433638e-09,8.819126901443601e-07,7.387539455259537e-08
With bystander,3:1,IL-12+IL-15,277,60.0,1.353929132015217e-06,1.9465306127380372e-08,1.595698689612865e-07,2.4273796100726297e-08,6.66068645433638e-09,1.274587921700715e-06,3.421848701882885e-08
With bystander,3:1,IL-12+IL-15,277,72.0,1.0021459866829782e-06,9.238304334005474e-09,1.8074123097362446e-07,1.5982565543759956e-08,6.66068645433638e-09,9.580149631908614e-07,5.6058249301797324e-08
With bystander,3:1,IL-12+IL-15,278,1.0,1.3897539021292941e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.6024222222417263e-08,3.0800562973453844e-08
With bystander,3:1,IL-12+IL-15,278,3.0,1.0437036748345515e-07,1.1679342559929229e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,5.244947286354275e-08,3.0800562973453844e-08
With bystander,3:1,IL-12+IL-15,278,6.0,2.420597493345082e-07,1.3686121438296032e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.5123734679667203e-07,3.632138006527916e-08
With bystander,3:1,IL-12+IL-15,278,12.0,2.0754588359511833e-07,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.919463662656115e-07,3.0800562973453844e-08
With bystander,3:1,IL-12+IL-15,278,18.0,1.7624350892580213e-07,2.0372753372300816e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.2302040988951423e-07,3.421848701882885e-08
With bystander,3:1,IL-12+IL-15,278,24.0,1.8138006778717586e-07,3.806586562647843e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,4.1496827845445294e-07,7.434775693789473e-08
With bystander,3:1,IL-12+IL-15,278,30.0,1.3648149823592535e-07,2.754185297660705e-08,1.0825481663744086e-07,1.5982565543759956e-08,6.66068645433638e-09,3.272106838800833e-07,6.191543097391047e-08
With bystander,3:1,IL-12+IL-15,278,36.0,1.2081853060227521e-07,2.6272179821862403e-08,1.0046717509279815e-07,1.5982565543759956e-08,6.66068645433638e-09,3.975130210564196e-07,6.384987954655487e-08
With bystander,3:1,IL-12+IL-15,278,42.0,8.838205036903399e-08,1.5935957212087356e-08,1.1160709861525175e-07,1.5982565543759956e-08,6.66068645433638e-09,3.2185583089997485e-07,4.099070580042892e-08
With bystander,3:1,IL-12+IL-15,278,48.0,9.065140299333956e-08,3.7569707904505484e-08,1.3943462208951302e-07,2.3263469986645287e-08,6.66068645433638e-09,4.103789221303328e-07,4.0475848216662984e-08
With bystander,3:1,IL-12+IL-15,278,60.0,6.442166984674487e-08,2.589046085182094e-08,1.236674972954653e-07,1.8977031585442907e-08,6.66068645433638e-09,4.3878796820072506e-07,3.156305759276958e-08
With bystander,3:1,IL-12+IL-15,278,72.0,5.318530811130139e-08,1.0463821787596514e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.684743722653027e-07,9.929721974221506e-08
With bystander,3:1,IL-12+IL-15,279,1.0,4.202310377801628e-08,7.465354056645608e-09,8.536235005092829e-08,1.6074063884019057e-08,6.681874658821539e-09,5.991369892832333e-08,3.0800562973453844e-08
With bystander,3:1,IL-12+IL-15,279,3.0,2.878286355875466e-07,1.100520975128843e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,7.747820437559277e-08,1.579131161109841e-07
With bystander,3:1,IL-12+IL-15,279,6.0,4.976883422142824e-07,2.3719841569122326e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.1164188091931376e-07,3.0800562973453844e-08
With bystander,3:1,IL-12+IL-15,279,12.0,4.1226344614358566e-07,2.0502157107103155e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,4.4244612735503235e-07,7.292937004390812e-08
With bystander,3:1,IL-12+IL-15,279,18.0,4.755229712389782e-07,3.744559893775796e-08,1.0909880249424568e-07,1.5982565543759956e-08,6.66068645433638e-09,7.474140716686265e-07,6.239984662464793e-08
With bystander,3:1,IL-12+IL-15,279,24.0,4.294854267279138e-07,3.570507907205771e-08,1.0569821818936353e-07,2.265550375184778e-08,7.817191198034154e-09,6.928113319055321e-07,1.30819984552156e-07
With bystander,3:1,IL-12+IL-15,279,30.0,2.0635546336597425e-07,1.8163798672460104e-08,1.2752906668763017e-07,2.1842728087707613e-08,6.66068645433638e-09,3.765538297871024e-07,7.34026001427784e-08
With bystander,3:1,IL-12+IL-15,279,36.0,2.1611453617419205e-07,1.9465306127380372e-08,1.2905373266173522e-07,1.6491331591676173e-08,6.66068645433638e-09,4.64817478019732e-07,9.657319604109849e-08
With bystander,3:1,IL-12+IL-15,279,42.0,2.175597479261139e-07,1.40849185431997e-08,1.3430560946658463e-07,1.5982565543759956e-08,1.3053468164486122e-08,5.768206488227542e-07,8.231511234438737e-08
With bystander,3:1,IL-12+IL-15,279,48.0,1.5862867052216831e-07,1.9205501115910685e-08,2.0338655361919581e-07,1.5982565543759956e-08,7.817191198034154e-09,3.956730946342412e-07,1.0695932419155175e-07
With bystander,3:1,IL-12+IL-15,279,60.0,1.550423562515118e-07,1.40849185431997e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,5.921554384546064e-07,7.717305696021664e-08
With bystander,3:1,IL-12+IL-15,279,72.0,1.384534709839975e-07,7.465354056645608e-09,1.8012229707558493e-07,1.5982565543759956e-08,9.549976419862637e-09,8.583043592924522e-07,4.911064866706002e-08
With bystander,10:1,No cytokine,276,1.0,1.2563935788623802e-08,7.862992714070968e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.2096660111227937e-08
With bystander,10:1,No cytokine,276,3.0,1.2563935788623802e-08,8.690032761281212e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,4.0802175682812936e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,276,6.0,1.2563935788623802e-08,7.862992714070968e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.860575554182916e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,276,12.0,1.2563935788623802e-08,1.6593331149975506e-08,8.536235005092829e-08,1.5982565543759956e-08,8.839368170770971e-09,6.808749718633566e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,276,18.0,1.4530268479947006e-08,3.545596663232941e-08,8.754832581877548e-08,2.6884528790208647e-08,6.66068645433638e-09,9.088046663571533e-08,5.507367622940531e-08
With bystander,10:1,No cytokine,276,24.0,1.5987449510349987e-08,3.533136564004464e-08,1.3132027827958775e-07,2.3263469986645287e-08,6.66068645433638e-09,9.471537357100022e-08,5.061075030505112e-08
With bystander,10:1,No cytokine,276,30.0,1.2563935788623802e-08,3.0824701230913874e-08,8.536235005092829e-08,2.628402137300756e-08,6.66068645433638e-09,6.992150337205873e-08,3.2096660111227937e-08
With bystander,10:1,No cytokine,276,36.0,2.5821911789975077e-08,4.1280455788355116e-08,1.1732987939033862e-07,1.5982565543759956e-08,8.941119424502898e-09,1.0943002096669906e-07,8.602607905663499e-08
With bystander,10:1,No cytokine,276,42.0,1.2563935788623802e-08,2.410385591544619e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.0968225694618869e-07,3.421848701882885e-08
With bystander,10:1,No cytokine,276,48.0,1.3897539021292941e-08,3.533136564004464e-08,8.536235005092829e-08,2.887825487691144e-08,6.66068645433638e-09,2.171509340517589e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,276,60.0,2.2377382000469652e-08,5.543479992878924e-08,8.536235005092829e-08,2.6684486164821086e-08,6.66068645433638e-09,3.286066811931008e-07,5.997226315039802e-08
With bystander,10:1,No cytokine,276,72.0,3.4279188284984175e-08,4.668276030879878e-08,8.536235005092829e-08,3.946573781756642e-08,8.431538587511832e-09,3.5158809610423367e-07,6.865005865026692e-08
With bystander,10:1,No cytokine,277,1.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.7444500984847125e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,277,3.0,1.4740038858106112e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,4.24428487440245e-08,3.9960040808172215e-08
With bystander,10:1,No cytokine,277,6.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,8.780299229928658e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,277,12.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,8.394360118839376e-08,6.76939744662185e-08
With bystander,10:1,No cytokine,277,18.0,1.2563935788623802e-08,1.3819142814616662e-08,8.536235005092829e-08,2.5481541072542673e-08,6.66068645433638e-09,1.5369467315917843e-07,3.527220683969359e-08
With bystander,10:1,No cytokine,277,24.0,2.751232061195799e-08,3.880927943546956e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.7008350932722788e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,277,30.0,1.2563935788623802e-08,1.0734754787735474e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.788698462573789e-08
With bystander,10:1,No cytokine,277,36.0,1.2563935788623802e-08,3.967537414205127e-08,8.536235005092829e-08,1.732321163086874e-08,6.66068645433638e-09,1.6447172430834707e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,277,42.0,1.2563935788623802e-08,1.8424604662022195e-08,8.536235005092829e-08,1.732321163086874e-08,6.66068645433638e-09,8.677521123472165e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,277,48.0,2.6387573196498777e-08,1.9854563822251262e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.2373661681111385e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,277,60.0,2.1988834566489523e-08,2.2436639548132823e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.7592433054921326e-07,3.5797350840220366e-08
With bystander,10:1,No cytokine,277,72.0,2.0815461406767608e-08,1.6593331149975506e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.7811083686322545e-07,6.336706552494153e-08
With bystander,10:1,No cytokine,278,1.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.1108529224379395e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,278,3.0,1.2563935788623802e-08,8.001240920642407e-09,8.536235005092829e-08,1.5982565543759956e-08,2.8622495885048205e-08,6.756274118477544e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,278,6.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,8.780299229928658e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,278,12.0,1.762334686901921e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,7.643967698639613e-08,5.654960133889214e-08
With bystander,10:1,No cytokine,278,18.0,1.680907649415282e-08,1.9854563822251262e-08,8.536235005092829e-08,2.5682357969886863e-08,6.66068645433638e-09,1.1043868513733753e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,278,24.0,1.2563935788623802e-08,2.9438892611208375e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.5614896885394814e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,278,30.0,1.5366086148745657e-08,2.9060174500816736e-08,8.536235005092829e-08,1.5982565543759956e-08,7.096160934730233e-09,1.5565834915345375e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,278,36.0,1.2563935788623802e-08,3.0824701230913874e-08,8.536235005092829e-08,1.5982565543759956e-08,7.302668383036479e-09,1.3617807133270846e-07,3.9960040808172215e-08
With bystander,10:1,No cytokine,278,42.0,1.2563935788623802e-08,1.5672482071934225e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,9.802871200722512e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,278,48.0,1.5573714835927994e-08,1.6986882093596463e-08,8.536235005092829e-08,2.487828571542551e-08,6.66068645433638e-09,1.1948429837134606e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,278,60.0,1.2563935788623802e-08,1.4747844603137545e-08,8.536235005092829e-08,2.1639138298925997e-08,6.66068645433638e-09,9.241598772394244e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,278,72.0,1.2563935788623802e-08,1.3819142814616662e-08,8.536235005092829e-08,2.3668035531192554e-08,6.66068645433638e-09,2.0492106083617218e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,279,1.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,279,3.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.362324793369632e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,279,6.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,6.467039769254946e-08,3.0800562973453844e-08
With bystander,10:1,No cytokine,279,12.0,1.762334686901921e-08,1.1544738829893453e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.294714005886359e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,279,18.0,1.3897539021292941e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.2648191030926554e-07,5.2104465818206266e-08
With bystander,10:1,No cytokine,279,24.0,1.5987449510349987e-08,7.585980104991384e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.5992160548941644e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,279,30.0,1.2563935788623802e-08,1.2484736111860745e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,7.290781809687688e-07,3.262897761127833e-08
With bystander,10:1,No cytokine,279,36.0,1.903199205572645e-08,2.7921961529904822e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.0080426047440806e-06,3.0800562973453844e-08
With bystander,10:1,No cytokine,279,42.0,1.2563935788623802e-08,7.724573615440419e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,8.825806818053053e-07,3.788698462573789e-08
With bystander,10:1,No cytokine,279,48.0,1.762334686901921e-08,8.27723807221053e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,8.065866452869161e-07,3.0800562973453844e-08
With bystander,10:1,No cytokine,279,60.0,1.2563935788623802e-08,9.238304334005474e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.7053450791643578e-06,3.0800562973453844e-08
With bystander,10:1,No cytokine,279,72.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.3186559202160634e-06,3.0800562973453844e-08
With bystander,10:1,IL-12+IL-15,276,1.0,1.410903022016933e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,10:1,IL-12+IL-15,276,3.0,8.974484308212224e-08,1.6724586253633375e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.584500620247765e-08,3.0800562973453844e-08
With bystander,10:1,IL-12+IL-15,276,6.0,1.4546009464894786e-07,2.3463593487051985e-08,8.946322486162668e-08,1.5982565543759956e-08,6.66068645433638e-09,3.417983965642302e-08,3.156305759276958e-08
